source,target,value
G79,G19,0.031400913
G8,G19,0.069301468
G80,G19,0.02407907
G81,G19,0.018597565
G82,G19,0.061814179
G83,G19,0.024911858
G84,G19,0.025715884
G85,G19,0.065192654
G86,G19,0.018606313
G87,G19,0.034236942
G88,G19,0.028283419
G89,G19,0.016966233
G9,G19,0.041738716
G90,G19,0.062040763
G91,G19,0.022174453
G92,G19,0.057540071
G93,G19,0.049773538
G94,G19,0.023188756
G95,G19,0.038072677
G96,G19,0.036409805
G97,G19,0.029918595
G98,G19,0.031077518
G99,G19,0.065057976
G1,G2,0.028756165
G10,G2,0.048564146
G100,G2,0.086334568
G11,G2,0.034097843
G12,G2,0.042526885
G13,G2,0.026754728
G14,G2,0.03612254
G15,G2,0.049762109
G16,G2,0.028433237
G17,G2,0.030785721
G18,G2,0.055820043
G19,G2,0.02853583
G20,G2,0.03499715
G21,G2,0.054203662
G22,G2,0.016364402
G23,G2,0.028318138
G24,G2,0.032743154
G25,G2,0.059284291
G26,G2,0.040469884
G27,G2,0.04393315
G28,G2,0.0257454
G29,G2,0.03306007
G3,G2,0.040116407
G30,G2,0.024196451
G31,G2,0.035772313
G32,G2,0.07405104
G33,G2,0.025729744
G34,G2,0.019850917
G35,G2,0.023718041
G36,G2,0.061945964
G37,G2,0.032271436
G38,G2,0.048271436
G39,G2,0.033216078
G4,G2,0.051439115
G40,G2,0.025159605
G41,G2,0.022944619
G42,G2,0.033528814
G43,G2,0.037734894
G44,G2,0.022137352
G45,G2,0.028698056
G46,G2,0.016843011
G47,G2,0.031239675
G48,G2,0.04442825
G49,G2,0.028584218
G5,G2,0.030288778
G50,G2,0.021721701
G51,G2,0.067768743
G52,G2,0.019643067
G53,G2,0.026528339
G54,G2,0.032054804
G55,G2,0.042346473
G56,G2,0.017712998
G57,G2,0.046864958
G58,G2,0.022396007
G59,G2,0.03779517
G6,G2,0.018103346
G60,G2,0.02665561
G61,G2,0.026021823
G62,G2,0.023743092
G63,G2,0.036307477
G64,G2,0.02353744
G65,G2,0.030287878
G66,G2,0.024556151
G67,G2,0.025512286
G68,G2,0.047492482
G69,G2,0.041421226
G7,G2,0.037281802
G70,G2,0.04866407
G71,G2,0.153036518
G72,G2,0.18990751
G73,G2,0.029236715
G74,G2,0.130320781
G75,G2,0.034857121
G76,G2,0.029956775
G77,G2,0.0254961
G78,G2,0.022304452
G79,G2,0.022096988
G8,G2,0.027400934
G80,G2,0.023779422
G81,G2,0.024573175
G82,G2,0.055814429
G83,G2,0.04330501
G84,G2,0.037752104
G85,G2,0.049504583
G86,G2,0.032204002
G87,G2,0.038311302
G88,G2,0.055763136
G89,G2,0.063838284
G9,G2,0.058157042
G90,G2,0.071398827
G91,G2,0.077824546
G92,G2,0.070771557
G93,G2,0.021945601
G94,G2,0.032177703
G95,G2,0.02259263
G96,G2,0.073317935
G97,G2,0.010483434
G98,G2,0.017460503
G99,G2,0.112120235
G1,G20,0.012339575
G10,G20,0.043614125
G100,G20,0.027147575
G11,G20,0.03839387
G12,G20,0.031855735
G13,G20,0.012294114
G14,G20,0.01546667
G15,G20,0.054426261
G16,G20,0.021865392
G17,G20,0.038068
G18,G20,0.018648831
G19,G20,0.020933651
G2,G20,0.013426111
G21,G20,0.041883715
G22,G20,0.025911379
G23,G20,0.017797706
G24,G20,0.01697438
G25,G20,0.043025848
G26,G20,0.027163689
G27,G20,0.022820837
G28,G20,0.008703516
G29,G20,0.028610303
G3,G20,0.014156859
G30,G20,0.021371198
G31,G20,0.03011309
G32,G20,0.025009622
G33,G20,0.024552945
G34,G20,0.017862609
G35,G20,0.017111997
G36,G20,0.034056536
G37,G20,0.038621665
G38,G20,0.029072036
G39,G20,0.974814726
G4,G20,0.019372278
G40,G20,0.018648187
G41,G20,0.016661351
G42,G20,0.018868825
G43,G20,0.01027388
G44,G20,0.08690946
G45,G20,0.021185614
G46,G20,0.016111412
G47,G20,0.008778914
G48,G20,0.060366014
G49,G20,0.025748082
G5,G20,0.024128214
G50,G20,0.017170104
G51,G20,0.051701958
G52,G20,0.016130362
G53,G20,0.034993891
G54,G20,0.021222566
G55,G20,0.018574415
G56,G20,0.01176165
G57,G20,0.030099285
G58,G20,0.026880234
G59,G20,0.022955257
G6,G20,0.042424764
G60,G20,0.015827773
G61,G20,0.034631906
G62,G20,0.023705726
G63,G20,0.059302975
G64,G20,0.119055836
G65,G20,0.015878676
G66,G20,0.019851939
G67,G20,0.011153943
G68,G20,0.016277101
G69,G20,0.023633567
G7,G20,0.028371144
G70,G20,0.052722864
G71,G20,0.042033144
G72,G20,0.029756037
G73,G20,0.085483772
G74,G20,0.030615344
G75,G20,0.021038237
G76,G20,0.00782833
G77,G20,0.012436015
G78,G20,0.016241014
G79,G20,0.065939471
G8,G20,0.288683493
G80,G20,0.039693254
G81,G20,0.025834816
G82,G20,0.095525624
G83,G20,0.031170326
G84,G20,0.005664378
G85,G20,0.029129166
G86,G20,0.014578692
G87,G20,0.017330524
G88,G20,0.028849124
G89,G20,0.025208187
G9,G20,0.032195343
G90,G20,0.016193902
G91,G20,0.015965546
G92,G20,0.031921051
G93,G20,0.010348082
G94,G20,0.02801373
G95,G20,0.026363913
G96,G20,0.013782784
G97,G20,0.021231866
G98,G20,0.016802483
G99,G20,0.098416086
G1,G21,0.022710781
G10,G21,0.295402292
G100,G21,0.139920406
G11,G21,0.032105138
G12,G21,0.01169095
G13,G21,0.017217848
G14,G21,0.014217055
G15,G21,0.245831733
G16,G21,0.02689524
G17,G21,0.012669826
G18,G21,0.018343468
G19,G21,0.007086483
G2,G21,0.014402643
G20,G21,0.02240858
G22,G21,0.025139266
G23,G21,0.015807974
G24,G21,0.003706907
G25,G21,0.068455526
G26,G21,0.050581704
G27,G21,0.011714773
G28,G21,0.016906548
G29,G21,0.410381441
G3,G21,0.018968442
G30,G21,0.034306021
G31,G21,0.027030136
G32,G21,0.029113039
G33,G21,0.006414404
G34,G21,0.03708097
G35,G21,0.006008776
G36,G21,0.032545897
G37,G21,0.156748537
G38,G21,0.028424271
G39,G21,0.015475362
G4,G21,0.010726775
G40,G21,0.020233779
G41,G21,0.017099765
G42,G21,0.013257698
G43,G21,0.008402381
G44,G21,0.018403558
G45,G21,0.057670439
G46,G21,0.009600289
G47,G21,0.010672909
G48,G21,0.098476972
G49,G21,0.021616806
G5,G21,0.03402454
G50,G21,0.011144638
G51,G21,0.064056309
G52,G21,0.026131234
G53,G21,0.109485162
G54,G21,0.09092461
G55,G21,0.194597634
G56,G21,0.012614049
G57,G21,0.023057918
G58,G21,0.011850127
G59,G21,0.03257065
G6,G21,0.009354893
G60,G21,0.012905816
G61,G21,0.016033402
G62,G21,0.020180672
G63,G21,0.01977753
G64,G21,0.015882142
G65,G21,0.007300812
G66,G21,0.022275919
G67,G21,0.010590221
G68,G21,0.016319218
G69,G21,0.159588121
G7,G21,0.02577705
G70,G21,0.045005758
G71,G21,0.071086024
G72,G21,0.018117187
G73,G21,0.015249644
G74,G21,0.061242787
G75,G21,0.008504158
G76,G21,0.008412886
G77,G21,0.024744457
G78,G21,0.008831577
G79,G21,0.012305729
G8,G21,0.012321219
G80,G21,0.014133971
G81,G21,0.011639412
G82,G21,0.038362091
G83,G21,0.023343795
G84,G21,0.059013837
G85,G21,0.191004168
G86,G21,0.017696871
G87,G21,0.023344534
G88,G21,0.01381677
G89,G21,0.049410872
G9,G21,0.032875562
G90,G21,0.013447754
G91,G21,0.01145396
G92,G21,0.009638763
G93,G21,0.011059226
G94,G21,0.016645631
G95,G21,0.012263913
G96,G21,0.01420163
G97,G21,0.024216944
G98,G21,0.012542403
G99,G21,0.015036231
G1,G22,0.019266851
G10,G22,0.024029176
G100,G22,0.030644234
G11,G22,0.042235354
G12,G22,0.032355114
G13,G22,0.060187957
G14,G22,0.015111539
G15,G22,0.073880634
G16,G22,0.023453073
G17,G22,0.023760583
G18,G22,0.253545968
G19,G22,0.027023171
G2,G22,0.012898624
G20,G22,0.046998808
G21,G22,0.048526462
G23,G22,0.017155643
G24,G22,0.026316601
G25,G22,0.023861257
G26,G22,0.051831919
G27,G22,0.031850802
G28,G22,0.046115917
G29,G22,0.048544126
G3,G22,0.013608458
G30,G22,0.045166364
G31,G22,0.072967708
G32,G22,0.026134711
G33,G22,0.014711021
G34,G22,0.015678858
G35,G22,0.032442327
G36,G22,0.041265704
G37,G22,0.044979665
G38,G22,0.027366372
G39,G22,0.037692185
G4,G22,0.022370411
G40,G22,0.016079772
G41,G22,0.045715746
G42,G22,0.017418726
G43,G22,0.026853673
G44,G22,0.048318551
G45,G22,0.030257342
G46,G22,0.038474114
G47,G22,0.023547613
G48,G22,0.13714426
G49,G22,0.020307751
G5,G22,0.085539842
G50,G22,0.030280657
G51,G22,0.064546354
G52,G22,0.023281455
G53,G22,0.082365227
G54,G22,0.030208101
G55,G22,0.065113635
G56,G22,0.016372639
G57,G22,0.047370696
G58,G22,0.022238445
G59,G22,0.085891607
G6,G22,0.038305264
G60,G22,0.031686838
G61,G22,0.027091586
G62,G22,0.026177671
G63,G22,0.046403974
G64,G22,0.059409412
G65,G22,0.02705811
G66,G22,0.033904327
G67,G22,0.024843935
G68,G22,0.027301416
G69,G22,0.029756262
G7,G22,0.252267101
G70,G22,0.075066031
G71,G22,0.060117701
G72,G22,0.02616447
G73,G22,0.019249645
G74,G22,0.043803666
G75,G22,0.013715525
G76,G22,0.033210327
G77,G22,0.029235933
G78,G22,0.095160443
G79,G22,0.040908817
G8,G22,0.063893938
G80,G22,0.025180362
G81,G22,0.025240714
G82,G22,0.074970199
G83,G22,0.05038393
G84,G22,0.063653577
G85,G22,0.041910729
G86,G22,0.020707404
G87,G22,0.022229112
G88,G22,0.032432825
G89,G22,0.034566222
G9,G22,0.076499616
G90,G22,0.028199296
G91,G22,0.021909014
G92,G22,0.032733164
G93,G22,0.01536098
G94,G22,0.017873078
G95,G22,0.014722745
G96,G22,0.014911803
G97,G22,0.031730951
G98,G22,0.021469894
G99,G22,0.044114494
G1,G23,0.046477668
G10,G23,0.035973331
G100,G23,0.049519882
G11,G23,0.054845165
G12,G23,0.034043932
G13,G23,0.014948074
G14,G23,0.060829603
G15,G23,0.042910896
G16,G23,0.01405612
G17,G23,0.027042459
G18,G23,0.016986635
G19,G23,0.043618884
G2,G23,0.023598692
G20,G23,0.049565924
G21,G23,0.044771259
G22,G23,0.025405473
G24,G23,0.056959561
G25,G23,0.031487318
G26,G23,0.072853532
G27,G23,0.021473938
G28,G23,0.019458969
G29,G23,0.047128179
G3,G23,0.022260123
G30,G23,0.023722794
G31,G23,0.07280351
G32,G23,0.09744839
G33,G23,0.020414931
G34,G23,0.059044683
G35,G23,0.066140135
G36,G23,0.026538226
G37,G23,0.028905923
G38,G23,0.033438116
G39,G23,0.029134977
G4,G23,0.039755654
G40,G23,0.012316256
G41,G23,0.059307848
G42,G23,0.019857833
G43,G23,0.039719481
G44,G23,0.031974649
G45,G23,0.047750879
G46,G23,0.042464705
G47,G23,0.024709569
G48,G23,0.0578981
G49,G23,0.046101273
G5,G23,0.030221851
G50,G23,0.022965672
G51,G23,0.090507453
G52,G23,0.024540473
G53,G23,0.044834323
G54,G23,0.057742028
G55,G23,0.072247696
G56,G23,0.027485681
G57,G23,0.028159438
G58,G23,0.024663006
G59,G23,0.046053165
G6,G23,0.022133122
G60,G23,0.021549803
G61,G23,0.087912611
G62,G23,0.017052797
G63,G23,0.060791216
G64,G23,0.036460648
G65,G23,0.026505288
G66,G23,0.021105866
G67,G23,0.041239371
G68,G23,0.033550046
G69,G23,0.028041515
G7,G23,0.045044861
G70,G23,0.043969436
G71,G23,0.091093933
G72,G23,0.032885171
G73,G23,0.040467268
G74,G23,0.029056946
G75,G23,0.138276425
G76,G23,0.022044301
G77,G23,0.025565427
G78,G23,0.031647975
G79,G23,0.033055343
G8,G23,0.038671437
G80,G23,0.086824543
G81,G23,0.020738406
G82,G23,0.05442191
G83,G23,0.019365761
G84,G23,0.023301396
G85,G23,0.040862171
G86,G23,0.028017981
G87,G23,0.071093243
G88,G23,0.088422038
G89,G23,0.028593966
G9,G23,0.03748176
G90,G23,0.034529278
G91,G23,0.044537831
G92,G23,0.031942893
G93,G23,0.03640674
G94,G23,0.032646097
G95,G23,0.022894932
G96,G23,0.048250723
G97,G23,0.072871534
G98,G23,0.029464793
G99,G23,0.048950554
G1,G24,0.023523256
G10,G24,0.019602001
G100,G24,0.039484631
G11,G24,0.075227482
G12,G24,0.045248576
G13,G24,0.027963225
G14,G24,0.017294786
G15,G24,0.030617356
G16,G24,0.016425675
G17,G24,0.028390596
G18,G24,0.069864899
G19,G24,0.051818396
G2,G24,0.025880443
G20,G24,0.039438122
G21,G24,0.060892308
G22,G24,0.034180494
G23,G24,0.03046697
G25,G24,0.025510639
G26,G24,0.038744357
G27,G24,0.030677235
G28,G24,0.018864765
G29,G24,0.039794801
G3,G24,0.034570214
G30,G24,0.025055785
G31,G24,0.02913685
G32,G24,0.048328696
G33,G24,0.040697656
G34,G24,0.031662168
G35,G24,0.079616722
G36,G24,0.032002937
G37,G24,0.043712974
G38,G24,0.043311364
G39,G24,0.045191556
G4,G24,0.043840086
G40,G24,0.035706491
G41,G24,0.021290596
G42,G24,0.024981931
G43,G24,0.030356117
G44,G24,0.031835753
G45,G24,0.031601062
G46,G24,0.023087137
G47,G24,0.036223943
G48,G24,0.038684284
G49,G24,0.037380574
G5,G24,0.042956593
G50,G24,0.04078055
G51,G24,0.065791385
G52,G24,0.020403012
G53,G24,0.027423687
G54,G24,0.040658429
G55,G24,0.103269936
G56,G24,0.017231817
G57,G24,0.015973963
G58,G24,0.050789655
G59,G24,0.028192678
G6,G24,0.011909622
G60,G24,0.046306645
G61,G24,0.022397434
G62,G24,0.057537429
G63,G24,0.032826315
G64,G24,0.019274516
G65,G24,0.025064538
G66,G24,0.02619026
G67,G24,0.019041019
G68,G24,0.034377903
G69,G24,0.042239085
G7,G24,0.05763764
G70,G24,0.035463373
G71,G24,0.059316042
G72,G24,0.255765687
G73,G24,0.104491133
G74,G24,0.056066153
G75,G24,0.021856942
G76,G24,0.022636236
G77,G24,0.031417631
G78,G24,0.04334703
G79,G24,0.040795647
G8,G24,0.02871501
G80,G24,0.073368562
G81,G24,0.116036157
G82,G24,0.071526928
G83,G24,0.032806817
G84,G24,0.039240216
G85,G24,0.04265099
G86,G24,0.023388
G87,G24,0.023355385
G88,G24,0.07409345
G89,G24,0.04263555
G9,G24,0.050206298
G90,G24,0.02598845
G91,G24,0.025106594
G92,G24,0.030612279
G93,G24,0.027342455
G94,G24,0.04339828
G95,G24,0.027032698
G96,G24,0.024241789
G97,G24,0.017239862
G98,G24,0.042198119
G99,G24,0.034788173
G1,G25,0.021695794
G10,G25,0.043440456
G100,G25,0.044876811
G11,G25,0.02856941
G12,G25,0.033596663
G13,G25,0.01480445
G14,G25,0.029335157
G15,G25,0.082867945
G16,G25,0.016730596
G17,G25,0.086031744
G18,G25,0.026111133
G19,G25,0.038223453
G2,G25,0.037649661
G20,G25,0.064237327
G21,G25,0.059585079
G22,G25,0.017944434
G23,G25,0.019560818
G24,G25,0.017317043
G26,G25,0.036585838
G27,G25,0.018604097
G28,G25,0.018158983
G29,G25,0.034630409
G3,G25,0.049683299
G30,G25,0.02637008
G31,G25,0.030151799
G32,G25,0.024236234
G33,G25,0.012747481
G34,G25,0.013186362
G35,G25,0.010988285
G36,G25,0.013765978
G37,G25,0.045169105
G38,G25,0.016662255
G39,G25,0.041122418
G4,G25,0.022082497
G40,G25,0.028289812
G41,G25,0.04283583
G42,G25,0.019371528
G43,G25,0.023383284
G44,G25,0.03724502
G45,G25,0.020608967
G46,G25,0.025160861
G47,G25,0.026135412
G48,G25,0.183053483
G49,G25,0.020433146
G5,G25,0.029659084
G50,G25,0.019373706
G51,G25,0.065823549
G52,G25,0.01661323
G53,G25,0.031963569
G54,G25,0.02920149
G55,G25,0.030504228
G56,G25,0.055785238
G57,G25,0.06582
G58,G25,0.013814416
G59,G25,0.425224919
G6,G25,0.026349095
G60,G25,0.015594913
G61,G25,0.020892299
G62,G25,0.021640988
G63,G25,0.107406402
G64,G25,0.023154136
G65,G25,0.02957645
G66,G25,0.011940486
G67,G25,0.062370812
G68,G25,0.040640789
G69,G25,0.079810577
G7,G25,0.022552123
G70,G25,0.042799252
G71,G25,0.052977228
G72,G25,0.027946738
G73,G25,0.041810124
G74,G25,0.058939701
G75,G25,0.023410858
G76,G25,0.017830597
G77,G25,0.022502053
G78,G25,0.032214703
G79,G25,0.028589934
G8,G25,0.03601353
G80,G25,0.071639715
G81,G25,0.019279409
G82,G25,0.114118207
G83,G25,0.037519509
G84,G25,0.036737887
G85,G25,0.090879905
G86,G25,0.01040787
G87,G25,0.080937348
G88,G25,0.017617943
G89,G25,0.019872508
G9,G25,0.034588307
G90,G25,0.042476998
G91,G25,0.022373482
G92,G25,0.139994738
G93,G25,0.021322509
G94,G25,0.039846071
G95,G25,0.026138877
G96,G25,0.018909079
G97,G25,0.027942931
G98,G25,0.029443637
G99,G25,0.049291436
G1,G26,0.01507536
G10,G26,0.016016973
G100,G26,0.01784674
G11,G26,0.021431852
G12,G26,0.014671403
G13,G26,0.013913734
G14,G26,0.015457636
G15,G26,0.037072101
G16,G26,0.015541639
G17,G26,0.022525503
G18,G26,0.020664004
G19,G26,0.018861305
G2,G26,0.01496903
G20,G26,0.03859447
G21,G26,0.060377164
G22,G26,0.020591464
G23,G26,0.036401095
G24,G26,0.012051173
G25,G26,0.025460644
G27,G26,0.040951517
G28,G26,0.096666008
G29,G26,0.054700477
G3,G26,0.016907395
G30,G26,0.024035047
G31,G26,0.665706677
G32,G26,0.019120613
G33,G26,0.011067116
G34,G26,0.015289848
G35,G26,0.004964467
G36,G26,0.018665442
G37,G26,0.022962836
G38,G26,0.031143825
G39,G26,0.060814573
G4,G26,0.022427248
G40,G26,0.013275351
G41,G26,0.015233099
G42,G26,0.025051873
G43,G26,0.010646259
G44,G26,0.031788825
G45,G26,0.024075553
G46,G26,0.031441402
G47,G26,0.015426261
G48,G26,0.024996951
G49,G26,0.228487008
G5,G26,0.015024178
G50,G26,0.026970208
G51,G26,0.097811978
G52,G26,0.020993804
G53,G26,0.038292118
G54,G26,0.013499634
G55,G26,0.054281046
G56,G26,0.083758725
G57,G26,0.019245231
G58,G26,0.032349846
G59,G26,0.031727401
G6,G26,0.010187837
G60,G26,0.041530664
G61,G26,0.011453226
G62,G26,0.024055313
G63,G26,0.374776355
G64,G26,0.017858577
G65,G26,0.022208275
G66,G26,0.01876016
G67,G26,0.015005359
G68,G26,0.025439809
G69,G26,0.020609043
G7,G26,0.243722107
G70,G26,0.036569132
G71,G26,0.079427651
G72,G26,0.018022633
G73,G26,0.025196234
G74,G26,0.018745841
G75,G26,0.026555702
G76,G26,0.038884652
G77,G26,0.014212706
G78,G26,0.039862614
G79,G26,0.023624455
G8,G26,0.045921197
G80,G26,0.025499402
G81,G26,0.027442373
G82,G26,0.050322329
G83,G26,0.032404023
G84,G26,0.021399243
G85,G26,0.022546837
G86,G26,0.010246512
G87,G26,0.015543193
G88,G26,0.027036069
G89,G26,0.012480277
G9,G26,0.03447991
G90,G26,0.064099194
G91,G26,0.012076865
G92,G26,0.014738787
G93,G26,0.020461229
G94,G26,0.021665344
G95,G26,0.009854694
G96,G26,0.021284836
G97,G26,0.019408642
G98,G26,0.023198416
G99,G26,0.037804667
G1,G27,0.015015237
G10,G27,0.027807744
G100,G27,0.039014108
G11,G27,0.033968252
G12,G27,0.053974133
G13,G27,0.026422075
G14,G27,0.018553398
G15,G27,0.039871904
G16,G27,0.018132496
G17,G27,0.044749678
G18,G27,0.069222103
G19,G27,0.03148903
G2,G27,0.035130491
G20,G27,0.045915692
G21,G27,0.0467106
G22,G27,0.028884189
G23,G27,0.040833147
G24,G27,0.017100902
G25,G27,0.035652609
G26,G27,0.07174737
G28,G27,0.040956234
G29,G27,0.050979583
G3,G27,0.032143049
G30,G27,0.033274536
G31,G27,0.028004053
G32,G27,0.029174586
G33,G27,0.013933128
G34,G27,0.029917485
G35,G27,0.014883941
G36,G27,0.015364349
G37,G27,0.040555686
G38,G27,0.035332403
G39,G27,0.038145357
G4,G27,0.018373948
G40,G27,0.059775954
G41,G27,0.032896375
G42,G27,0.023011833
G43,G27,0.01581636
G44,G27,0.106982467
G45,G27,0.036537099
G46,G27,0.033604625
G47,G27,0.038237981
G48,G27,0.04723973
G49,G27,0.031067382
G5,G27,0.027426401
G50,G27,0.037982675
G51,G27,0.064337243
G52,G27,0.0395907
G53,G27,0.039838394
G54,G27,0.013640038
G55,G27,0.039469707
G56,G27,0.047098971
G57,G27,0.054212463
G58,G27,0.039323626
G59,G27,0.029791276
G6,G27,0.019463303
G60,G27,0.025149493
G61,G27,0.038680471
G62,G27,0.039684028
G63,G27,0.041299667
G64,G27,0.02771951
G65,G27,0.025312421
G66,G27,0.030765841
G67,G27,0.018949986
G68,G27,0.07026541
G69,G27,0.017937879
G7,G27,0.439213986
G70,G27,0.045448261
G71,G27,0.027658853
G72,G27,0.029421993
G73,G27,0.044087975
G74,G27,0.049937577
G75,G27,0.034594532
G76,G27,0.033969426
G77,G27,0.013912344
G78,G27,0.073872983
G79,G27,0.022406003
G8,G27,0.038028605
G80,G27,0.013459157
G81,G27,0.070450663
G82,G27,0.059877912
G83,G27,0.03133343
G84,G27,0.014945124
G85,G27,0.03347505
G86,G27,0.03526336
G87,G27,0.071390274
G88,G27,0.043687132
G89,G27,0.021953932
G9,G27,0.076302989
G90,G27,0.025523665
G91,G27,0.019344702
G92,G27,0.060027834
G93,G27,0.025797353
G94,G27,0.113299091
G95,G27,0.018871231
G96,G27,0.051590422
G97,G27,0.028106835
G98,G27,0.039433402
G99,G27,0.052727514
G1,G28,0.014608761
G10,G28,0.05764861
G100,G28,0.047791589
G11,G28,0.045243623
G12,G28,0.041932075
G13,G28,0.024640141
G14,G28,0.011871601
G15,G28,0.056498975
G16,G28,0.02640686
G17,G28,0.020742653
G18,G28,0.034146815
G19,G28,0.08597353
G2,G28,0.037665956
G20,G28,0.040878138
G21,G28,0.077339957
G22,G28,0.050250624
G23,G28,0.022568675
G24,G28,0.024921792
G25,G28,0.030101527
G26,G28,0.230658691
G27,G28,0.065162517
G29,G28,0.034247562
G3,G28,0.023483777
G30,G28,0.037135589
G31,G28,0.118292619
G32,G28,0.033842489
G33,G28,0.019164889
G34,G28,0.030796585
G35,G28,0.01999565
G36,G28,0.027674437
G37,G28,0.045533142
G38,G28,0.027173892
G39,G28,0.046541422
G4,G28,0.032265826
G40,G28,0.020834232
G41,G28,0.069332067
G42,G28,0.026061353
G43,G28,0.031643207
G44,G28,0.032480564
G45,G28,0.022319434
G46,G28,0.01749455
G47,G28,0.021282106
G48,G28,0.048928705
G49,G28,0.045643574
G5,G28,0.045390841
G50,G28,0.045648871
G51,G28,0.056999588
G52,G28,0.024803666
G53,G28,0.040409933
G54,G28,0.02217838
G55,G28,0.035255296
G56,G28,0.091041586
G57,G28,0.027876157
G58,G28,0.04847273
G59,G28,0.062155344
G6,G28,0.020807449
G60,G28,0.022241162
G61,G28,0.032454766
G62,G28,0.042577929
G63,G28,0.040473053
G64,G28,0.029767921
G65,G28,0.038652614
G66,G28,0.046642331
G67,G28,0.057309113
G68,G28,0.025877698
G69,G28,0.058623006
G7,G28,0.090168904
G70,G28,0.047419173
G71,G28,0.055418149
G72,G28,0.034477099
G73,G28,0.02965939
G74,G28,0.034103567
G75,G28,0.085263425
G76,G28,0.027208923
G77,G28,0.029620442
G78,G28,0.048218496
G79,G28,0.025569908
G8,G28,0.050430527
G80,G28,0.048923287
G81,G28,0.02289516
G82,G28,0.067495506
G83,G28,0.032402299
G84,G28,0.017628098
G85,G28,0.064118747
G86,G28,0.046098655
G87,G28,0.030224358
G88,G28,0.020637557
G89,G28,0.034250463
G9,G28,0.043403493
G90,G28,0.067064359
G91,G28,0.06316018
G92,G28,0.024790996
G93,G28,0.027204762
G94,G28,0.02094849
G95,G28,0.02265614
G96,G28,0.03320844
G97,G28,0.022521963
G98,G28,0.015747037
G99,G28,0.046075663
G1,G29,0.031408347
G10,G29,0.062141831
G100,G29,0.086869582
G11,G29,0.039077068
G12,G29,0.024210313
G13,G29,0.043439261
G14,G29,0.025679864
G15,G29,0.391200576
G16,G29,0.034000305
G17,G29,0.01691998
G18,G29,0.041697861
G19,G29,0.0336754
G2,G29,0.008662031
G20,G29,0.035429613
G21,G29,0.432217145
G22,G29,0.016497797
G23,G29,0.017879433
G24,G29,0.017813837
G25,G29,0.062285292
G26,G29,0.081747681
G27,G29,0.032588967
G28,G29,0.014402023
G3,G29,0.02091632
G30,G29,0.025807961
G31,G29,0.023610926
G32,G29,0.029006901
G33,G29,0.015485639
G34,G29,0.024507369
G35,G29,0.017788025
G36,G29,0.019902194
G37,G29,0.093366654
G38,G29,0.0480442
G39,G29,0.037828144
G4,G29,0.045316146
G40,G29,0.023293106
G41,G29,0.041198749
G42,G29,0.039456702
G43,G29,0.032254693
G44,G29,0.031273118
G45,G29,0.049972859
G46,G29,0.018923271
G47,G29,0.02060167
G48,G29,0.082111506
G49,G29,0.020942377
G5,G29,0.021099493
G50,G29,0.0142582
G51,G29,0.047774937
G52,G29,0.021106625
G53,G29,0.052017166
G54,G29,0.015728922
G55,G29,0.059830538
G56,G29,0.014896937
G57,G29,0.015446736
G58,G29,0.041638654
G59,G29,0.023120006
G6,G29,0.017744151
G60,G29,0.020423566
G61,G29,0.012187685
G62,G29,0.031912562
G63,G29,0.026515749
G64,G29,0.016146695
G65,G29,0.021607282
G66,G29,0.024773947
G67,G29,0.042066751
G68,G29,0.020465145
G69,G29,0.051067643
G7,G29,0.027086177
G70,G29,0.029136837
G71,G29,0.054558079
G72,G29,0.013598449
G73,G29,0.01539805
G74,G29,0.042558437
G75,G29,0.010470814
G76,G29,0.021740961
G77,G29,0.017618653
G78,G29,0.036798185
G79,G29,0.023435249
G8,G29,0.035551524
G80,G29,0.011263849
G81,G29,0.026680767
G82,G29,0.043994374
G83,G29,0.160208858
G84,G29,0.022983664
G85,G29,0.118245333
G86,G29,0.022765953
G87,G29,0.028824688
G88,G29,0.02373471
G89,G29,0.024255969
G9,G29,0.042709091
G90,G29,0.020410363
G91,G29,0.015294305
G92,G29,0.023490997
G93,G29,0.060078717
G94,G29,0.02121044
G95,G29,0.0276104
G96,G29,0.017626515
G97,G29,0.009847409
G98,G29,0.042762405
G99,G29,0.02972508
